expense_id,title,amount,label,comments,expense_date,type,category,expense_number,status
22,Assurance responsabilité,8029.12,COUVERTURE_PRO,Protection juridique,2024-12-03,annuel,Assurances,EXP202400022,paid
23,Consultation juridique,5975.15,PROGRAMME_CONFORMITÉ,Audit conformité RGPD,2025-07-08,annuel,Juridique_Conformité,EXP202500023,paid
24,Abonnement Internet,554.83,SERVICES_UTILITAIRES,Frais climatisation et chauffage,2024-10-02,mensuel,Services_Publiques,EXP202400024,paid
25,Microsoft 365,464.22,PLATEFORME_SAAS,Suite créative marketing,2025-07-16,mensuel,Abonnements,EXP202500025,paid
26,Assurance bureau,12489.64,COUVERTURE_PRO,Assurance bureau,2025-04-29,annuel,Assurances,EXP202500026,paid
27,Support logiciel,2673.3,CONTRAT_ENTRETIEN,Maintenance préventive,2024-10-07,divers,Maintenance,EXP202400027,paid
28,Mutuelle santé,10409.63,COUVERTURE_PRO,Responsabilité civile,2025-03-07,annuel,Assurances,EXP202500028,paid
29,Achat ordinateur,6674.18,INVESTISSEMENT_INFRA,Mobilier ergonomique,2025-02-11,annuel,Équipement,EXP202500029,paid
30,Logiciel ATS,978.85,LOGICIEL_RH,Système RH intégré,2025-07-27,mensuel,Outils_RH,EXP202500030,paid
31,Licence Salesforce,6063.05,LICENCE_ENTREPRISE,Base données projets clients,2024-08-12,annuel,Licences_Logicielles,EXP202400031,paid
32,Zoom Pro,267.5,PLATEFORME_SAAS,Outil vidéo pour réunions clients,2025-03-12,mensuel,Abonnements,EXP202500032,paid
33,Base de données Oracle,4854.38,PLATEFORME_TECHNIQUE,Outils décisionnels,2025-04-06,trimestriel,Licences_Logicielles,EXP202500033,paid
34,Assurance bureau,12171.29,COUVERTURE_PRO,Protection juridique,2024-09-07,annuel,Assurances,EXP202400034,paid
35,Service bancaire,472.95,FRAIS_BANQUE,Commission transfert,2025-07-16,mensuel,Frais_Bancaires,EXP202500035,paid
36,Fête d’entreprise,1300.5,ACTIVITÉ_EQUIPE,Déjeuner mensuel du personnel,2025-06-30,divers,Divertissement,EXP202500036,paid
37,Workday,982.35,OUTILS_RECRUTEMENT,Outil évaluation performance,2025-05-26,mensuel,Outils_RH,EXP202500037,paid
38,Cloudflare,1011.47,INFRA_SAAS,Sécurité des données,2024-11-24,mensuel,Services_Cloud,EXP202400038,paid
39,Frais tenue de compte,354.99,FRAIS_BANQUE,Frais de compte,2024-11-06,mensuel,Frais_Bancaires,EXP202400039,paid
40,Mise en conformité RGPD,2425.76,AUDIT_CONFORMITÉ,Appui réglementaire,2024-11-26,trimestriel,Juridique_Conformité,EXP202400040,paid
41,DigitalOcean,1268.19,HÉBERGEMENT_CLOUD,Cloud computing développement produit,2025-06-18,mensuel,Services_Cloud,EXP202500041,paid
42,Assurance responsabilité,13023.76,COUVERTURE_PRO,Protection juridique,2025-02-18,annuel,Assurances,EXP202500042,paid
43,Licence Windows Server,1257.69,PLATEFORME_TECHNIQUE,Licence serveur IT,2025-07-10,trimestriel,Licences_Logicielles,EXP202500043,paid
44,Outil Performance,572.41,LOGICIEL_RH,Plateforme recrutement,2025-01-12,mensuel,Outils_RH,EXP202500044,paid
45,Base de données Oracle,13896.46,LICENCE_ENTREPRISE,CRM pour suivi ventes,2024-12-16,annuel,Licences_Logicielles,EXP202400045,paid
46,Participation atelier,2556.29,CERTIFICATION,Développement leadership,2024-08-14,trimestriel,Formations,EXP202400046,paid
47,Services Azure,1916.27,HÉBERGEMENT_CLOUD,Sécurité des données,2025-06-13,mensuel,Services_Cloud,EXP202500047,paid
48,Outils SEO,3122.52,FORFAIT_SEO,Création contenu réseaux sociaux,2025-02-24,trimestriel,Marketing,EXP202500048,paid
49,Abonnement Internet,228.7,SERVICES_UTILITAIRES,Internet professionnel haut débit,2024-08-26,mensuel,Services_Publiques,EXP202400049,paid
50,Assurance bureau,4202.52,COUVERTURE_PRO,Assurance bureau,2025-01-18,annuel,Assurances,EXP202500050,paid
51,Frais tenue de compte,946.45,FRAIS_BANQUE,Services carte entreprise,2025-03-21,mensuel,Frais_Bancaires,EXP202500051,paid
52,Dîner client,239.3,ACTIVITÉ_EQUIPE,Activité d’équipe pour renforcer la cohésion,2024-11-24,divers,Divertissement,EXP202400052,paid
53,GitHub Entreprise,74.66,ABONNEMENT_LOGICIEL,Licences utilisateurs productivité,2025-01-23,mensuel,Abonnements,EXP202500053,paid
54,Power BI Pro,23420.48,LICENCE_ENTREPRISE,Licence serveur IT,2024-11-02,annuel,Licences_Logicielles,EXP202400054,paid
55,GitHub Entreprise,437.77,OUTILS_NUMÉRIQUES,Licences utilisateurs productivité,2025-05-06,mensuel,Abonnements,EXP202500055,paid
56,Chaise ergonomique,6273.05,INVESTISSEMENT_INFRA,Renouvellement matériel IT,2025-01-22,annuel,Équipement,EXP202500056,paid
57,Fête d’entreprise,427.35,ACTIVITÉ_EQUIPE,Dîner client pour opportunité commerciale,2024-08-08,divers,Divertissement,EXP202400057,paid
58,Assurance responsabilité,6188.86,COUVERTURE_PRO,Assurance bureau,2024-12-08,annuel,Assurances,EXP202400058,paid
59,Base de données Oracle,4688.26,PLATEFORME_TECHNIQUE,Outils décisionnels,2024-08-27,trimestriel,Licences_Logicielles,EXP202400059,paid
60,Assurance responsabilité,13116.93,COUVERTURE_PRO,Protection juridique,2025-05-27,annuel,Assurances,EXP202500060,paid
61,Frais tenue de compte,987.81,FRAIS_BANQUE,Services carte entreprise,2025-03-22,mensuel,Frais_Bancaires,EXP202500061,paid
62,Équipement réseau,4856.36,INVESTISSEMENT_INFRA,Mobilier ergonomique,2025-05-31,annuel,Équipement,EXP202500062,paid
63,Location de voiture,6754.43,CONFÉRENCE_PRO,Formation externe hors site,2024-12-18,divers,Déplacements,EXP202400063,paid
64,Voyage d’affaires,4636.21,CONFÉRENCE_PRO,Visite client,2025-06-03,divers,Déplacements,EXP202500064,paid
65,DigitalOcean,1585.06,INFRA_SAAS,Développement agile,2025-04-25,mensuel,Services_Cloud,EXP202500065,paid
66,Frais de change,848.31,FRAIS_BANQUE,Frais de compte,2025-01-20,mensuel,Frais_Bancaires,EXP202500066,paid
67,Cloudflare,549.23,HÉBERGEMENT_CLOUD,Développement agile,2025-05-16,mensuel,Services_Cloud,EXP202500067,paid
68,Équipement réseau,4507.24,INVESTISSEMENT_INFRA,Écrans HD,2024-09-08,annuel,Équipement,EXP202400068,paid
69,Services Azure,144.82,INFRA_SAAS,Hébergement scalable,2025-02-26,mensuel,Services_Cloud,EXP202500069,paid
70,Outil Performance,886.19,LOGICIEL_RH,Formation continue en ligne,2024-11-01,mensuel,Outils_RH,EXP202400070,paid
71,Fournitures café,542.88,MATÉRIEL_BUREAU,Snacks et café,2025-03-23,divers,Fournitures_Bureau,EXP202500071,paid
72,Assurance bureau,10499.14,COUVERTURE_PRO,Assurance bureau,2025-05-20,annuel,Assurances,EXP202500072,paid
73,Mutuelle santé,14465.37,COUVERTURE_PRO,Cyber-risque,2025-05-16,annuel,Assurances,EXP202500073,paid
74,Déplacement conférence,2531.93,CONFÉRENCE_PRO,Formation/conférence,2025-06-26,divers,Déplacements,EXP202500074,paid
75,Logiciel ATS,738.83,OUTILS_RECRUTEMENT,Formation continue en ligne,2025-02-10,mensuel,Outils_RH,EXP202500075,paid
76,Matériel d’impression,3152.05,INVESTISSEMENT_INFRA,Renouvellement matériel IT,2025-05-08,annuel,Équipement,EXP202500076,paid
77,Développement site web,908.03,FORFAIT_SEO,Développement site entreprise,2024-09-12,trimestriel,Marketing,EXP202400077,paid
78,Révision contrat,2939.79,AUDIT_CONFORMITÉ,Conseil contrats,2024-11-15,trimestriel,Juridique_Conformité,EXP202400078,paid
79,Service bancaire,939.06,FRAIS_BANQUE,Services carte entreprise,2025-03-29,mensuel,Frais_Bancaires,EXP202500079,paid
80,Développement site web,1553.94,CAMPAGNE_PUB,Développement site entreprise,2025-07-06,trimestriel,Marketing,EXP202500080,paid
81,DigitalOcean,184.31,INFRA_SAAS,Développement agile,2025-03-22,mensuel,Services_Cloud,EXP202500081,paid
82,Cloudflare,1165.11,INFRA_SAAS,Cloud computing développement produit,2025-01-11,mensuel,Services_Cloud,EXP202500082,paid
83,Services Azure,160.14,HÉBERGEMENT_CLOUD,Développement agile,2024-12-20,mensuel,Services_Cloud,EXP202400083,paid
84,Certification professionnelle,1416.94,ATELIER,Atelier management,2025-02-11,trimestriel,Formations,EXP202500084,paid
85,Licence Windows Server,13082.64,LICENCE_ENTREPRISE,Base données projets clients,2025-03-08,annuel,Licences_Logicielles,EXP202500085,paid
86,Licence SAP,9424.53,SUITE_LOGICIELLE,Licence serveur IT,2025-02-25,annuel,Licences_Logicielles,EXP202500086,paid
87,Zoom Pro,480.78,PLATEFORME_SAAS,Outil vidéo pour réunions clients,2024-09-12,mensuel,Abonnements,EXP202400087,paid
88,Audit de conformité,3427.51,PROGRAMME_CONFORMITÉ,Appui réglementaire,2024-12-20,annuel,Juridique_Conformité,EXP202400088,paid
89,Frais de change,300.52,FRAIS_BANQUE,Change devises,2025-04-30,mensuel,Frais_Bancaires,EXP202500089,paid
90,Microsoft 365,130.09,PLATEFORME_SAAS,Suite créative marketing,2025-07-03,mensuel,Abonnements,EXP202500090,paid
91,Achat ordinateur,7742.22,INVESTISSEMENT_INFRA,Mobilier ergonomique,2025-07-25,annuel,Équipement,EXP202500091,paid
92,Matériel d’impression,3703.94,INVESTISSEMENT_INFRA,Infrastructure réseau,2025-01-25,annuel,Équipement,EXP202500092,paid
93,Billets d’avion,1949.97,CONFÉRENCE_PRO,Formation externe hors site,2024-12-29,divers,Déplacements,EXP202400093,paid
94,Assurance cybersécurité,12552.17,COUVERTURE_PRO,Cyber-risque,2024-12-29,annuel,Assurances,EXP202400094,paid
95,Base de données Oracle,15265.69,LICENCE_ENTREPRISE,Outils décisionnels,2025-01-26,annuel,Licences_Logicielles,EXP202500095,paid
96,Hébergement AWS,631.52,INFRA_SAAS,Cloud computing développement produit,2025-04-27,mensuel,Services_Cloud,EXP202500096,paid
97,Frais de change,977.77,FRAIS_BANQUE,Commission transfert,2024-11-01,mensuel,Frais_Bancaires,EXP202400097,paid
98,GitHub Entreprise,571.6,ABONNEMENT_LOGICIEL,Plateforme collaborative équipes à distance,2025-06-19,mensuel,Abonnements,EXP202500098,paid
99,Services Azure,1816.19,HÉBERGEMENT_CLOUD,Cloud computing développement produit,2024-09-01,mensuel,Services_Cloud,EXP202400099,paid
100,Cours en ligne,535.69,CERTIFICATION,Cours en ligne,2025-05-19,trimestriel,Formations,EXP202500100,paid
101,Dîner client,333.8,REPAS_AFFAIRE,Dîner client pour opportunité commerciale,2025-03-07,divers,Divertissement,EXP202500101,paid
102,Hébergement AWS,175.57,INFRA_SAAS,Développement agile,2024-07-30,mensuel,Services_Cloud,EXP202400102,paid
103,Achat ordinateur,7281.13,INVESTISSEMENT_INFRA,Infrastructure réseau,2025-06-17,annuel,Équipement,EXP202500103,paid
104,GitHub Entreprise,210.96,PLATEFORME_SAAS,Licences utilisateurs productivité,2024-12-20,mensuel,Abonnements,EXP202400104,paid
105,Facture électricité,1373.43,FRAIS_BUREAU,Facture électricité bureau Casablanca,2025-05-30,mensuel,Services_Publiques,EXP202500105,paid
106,Audit technique,8752.61,AVIS_PRO,Conseil stratégique,2025-01-26,divers,Conseil,EXP202500106,paid
107,Assurance bureau,10963.9,COUVERTURE_PRO,Responsabilité civile,2025-02-17,annuel,Assurances,EXP202500107,paid
108,LinkedIn Recruiter,914.82,OUTILS_RECRUTEMENT,Plateforme recrutement,2024-11-30,mensuel,Outils_RH,EXP202400108,paid
109,Fête d’entreprise,1451.77,ACTIVITÉ_EQUIPE,Activité d’équipe pour renforcer la cohésion,2024-08-20,divers,Divertissement,EXP202400109,paid
110,Révision contrat,7180.48,PROGRAMME_CONFORMITÉ,Conseil contrats,2025-03-19,annuel,Juridique_Conformité,EXP202500110,paid
111,Chaise ergonomique,4203.28,INVESTISSEMENT_INFRA,Infrastructure réseau,2024-11-18,annuel,Équipement,EXP202400111,paid
112,Fournitures café,751.13,MATÉRIEL_BUREAU,Accessoires de bureau,2025-04-25,divers,Fournitures_Bureau,EXP202500112,paid
113,Licence SAP,3729.63,SUITE_LOGICIELLE,Base données projets clients,2024-12-28,annuel,Licences_Logicielles,EXP202400113,paid
114,Consultation juridique,6872.2,PROGRAMME_CONFORMITÉ,Revue gouvernance,2024-12-22,annuel,Juridique_Conformité,EXP202400114,paid
115,Célébration annuelle,1098.98,REPAS_AFFAIRE,Événement interne trimestriel,2024-08-22,divers,Divertissement,EXP202400115,paid
116,Power BI Pro,24255.1,LICENCE_ENTREPRISE,Licence serveur IT,2025-07-04,annuel,Licences_Logicielles,EXP202500116,paid
117,Formation technique,2840.41,ATELIER,Atelier management,2025-06-27,trimestriel,Formations,EXP202500117,paid
118,Cours en ligne,1306.72,CERTIFICATION,Certification IT,2025-07-21,trimestriel,Formations,EXP202500118,paid
119,Base de données Oracle,6123.03,LICENCE_ENTREPRISE,CRM pour suivi ventes,2025-03-30,annuel,Licences_Logicielles,EXP202500119,paid
120,Assurance cybersécurité,12276.25,COUVERTURE_PRO,Protection juridique,2025-02-21,annuel,Assurances,EXP202500120,paid
121,GitHub Entreprise,426.6,PLATEFORME_SAAS,Outil vidéo pour réunions clients,2024-10-01,mensuel,Abonnements,EXP202400121,paid
122,Maintenance serveur,1799.15,CONTRAT_ENTRETIEN,Contrat maintenance systèmes,2025-06-19,divers,Maintenance,EXP202500122,paid
123,Assurance bureau,12585.42,COUVERTURE_PRO,Assurance bureau,2024-08-01,annuel,Assurances,EXP202400123,paid
124,Achat ordinateur,4772.96,ACHAT_ÉQUIPEMENT,Renouvellement matériel IT,2025-06-19,divers,Équipement,EXP202500124,paid
125,Transfert international,273.23,FRAIS_BANQUE,Frais de compte,2025-03-07,mensuel,Frais_Bancaires,EXP202500125,paid
126,Produits de nettoyage,231.66,MATÉRIEL_BUREAU,Snacks et café,2024-10-28,divers,Fournitures_Bureau,EXP202400126,paid
127,Zoom Pro,215.17,ABONNEMENT_LOGICIEL,Outil vidéo pour réunions clients,2024-09-23,mensuel,Abonnements,EXP202400127,paid
128,Google Cloud Platform,728.09,INFRA_SAAS,Développement agile,2025-03-05,mensuel,Services_Cloud,EXP202500128,paid
129,Développement compétences,1510.75,ATELIER,Certification IT,2025-04-16,trimestriel,Formations,EXP202500129,paid
130,Mutuelle santé,14250.35,COUVERTURE_PRO,Cyber-risque,2025-04-22,annuel,Assurances,EXP202500130,paid
131,Abonnement Internet,1013.17,TÉLÉCOM,Frais climatisation et chauffage,2024-12-06,mensuel,Services_Publiques,EXP202400131,paid
132,Révision contrat,4914.43,PROGRAMME_CONFORMITÉ,Appui réglementaire,2025-07-28,annuel,Juridique_Conformité,EXP202500132,paid
133,Consultation juridique,5427.34,PROGRAMME_CONFORMITÉ,Conseil contrats,2025-07-28,annuel,Juridique_Conformité,EXP202500133,paid
134,Chauffage bureau,750.64,SERVICES_UTILITAIRES,Téléphonie équipe interne,2024-10-02,mensuel,Services_Publiques,EXP202400134,paid
135,Power BI Pro,9102.53,SUITE_LOGICIELLE,Outils décisionnels,2025-05-01,annuel,Licences_Logicielles,EXP202500135,paid
136,Conseil stratégique,8975.53,AVIS_PRO,Conseil stratégique,2024-12-14,divers,Conseil,EXP202400136,paid
137,Hébergement AWS,1782.38,INFRA_SAAS,Sécurité des données,2025-06-04,mensuel,Services_Cloud,EXP202500137,paid
138,Révision contrat,9456.09,PROGRAMME_CONFORMITÉ,Audit conformité RGPD,2025-06-02,annuel,Juridique_Conformité,EXP202500138,paid
139,Service bancaire,248.08,FRAIS_BANQUE,Frais de compte,2025-05-11,mensuel,Frais_Bancaires,EXP202500139,paid
140,Abonnement Internet,581.76,FRAIS_BUREAU,Téléphonie équipe interne,2024-09-15,mensuel,Services_Publiques,EXP202400140,paid
141,Audit de conformité,2690.36,PROGRAMME_CONFORMITÉ,Conseil contrats,2025-05-09,annuel,Juridique_Conformité,EXP202500141,paid
142,Révision contrat,3471.73,AUDIT_CONFORMITÉ,Conseil contrats,2024-10-03,trimestriel,Juridique_Conformité,EXP202400142,paid
143,Slack Premium,491.22,ABONNEMENT_LOGICIEL,Suite créative marketing,2025-05-09,mensuel,Abonnements,EXP202500143,paid
144,Achat ordinateur,3656.17,INVESTISSEMENT_INFRA,Écrans HD,2024-11-27,annuel,Équipement,EXP202400144,paid
145,Achat ordinateur,7412.44,INVESTISSEMENT_INFRA,Renouvellement matériel IT,2024-10-30,annuel,Équipement,EXP202400145,paid
146,Service bancaire,989.93,FRAIS_BANQUE,Frais de compte,2025-02-27,mensuel,Frais_Bancaires,EXP202500146,paid
147,Service bancaire,248.91,FRAIS_BANQUE,Services carte entreprise,2025-04-20,mensuel,Frais_Bancaires,EXP202500147,paid
148,Frais tenue de compte,422.13,FRAIS_BANQUE,Frais de compte,2025-06-02,mensuel,Frais_Bancaires,EXP202500148,paid
149,Billets d’avion,3009.08,CONFÉRENCE_PRO,Formation externe hors site,2024-09-10,divers,Déplacements,EXP202400149,paid
150,Logiciel ATS,310.36,LOGICIEL_RH,Formation continue en ligne,2024-10-14,mensuel,Outils_RH,EXP202400150,paid
151,Assurance bureau,3681.38,COUVERTURE_PRO,Responsabilité civile,2025-06-13,annuel,Assurances,EXP202500151,paid
152,Licence Salesforce,14687.47,LICENCE_ENTREPRISE,Base données projets clients,2025-04-21,annuel,Licences_Logicielles,EXP202500152,paid
153,Consultation juridique,9657.56,PROGRAMME_CONFORMITÉ,Appui réglementaire,2025-02-01,annuel,Juridique_Conformité,EXP202500153,paid
154,Cloudflare,869.39,INFRA_SAAS,Hébergement scalable,2025-01-11,mensuel,Services_Cloud,EXP202500154,paid
155,Outil Performance,856.43,LOGICIEL_RH,Formation continue en ligne,2024-10-01,mensuel,Outils_RH,EXP202400155,paid
156,GitHub Entreprise,621.13,OUTILS_NUMÉRIQUES,Licences utilisateurs productivité,2025-04-10,mensuel,Abonnements,EXP202500156,paid
157,Microsoft 365,337.09,ABONNEMENT_LOGICIEL,Plateforme collaborative équipes à distance,2025-02-05,mensuel,Abonnements,EXP202500157,paid
158,Achat ordinateur,5362.39,INVESTISSEMENT_INFRA,Infrastructure réseau,2024-08-24,annuel,Équipement,EXP202400158,paid
159,Équipement réseau,2523.05,INVESTISSEMENT_INFRA,Renouvellement matériel IT,2025-05-10,annuel,Équipement,EXP202500159,paid
160,Service bancaire,201.73,FRAIS_BANQUE,Commission transfert,2024-08-03,mensuel,Frais_Bancaires,EXP202400160,paid
161,Mise en conformité RGPD,10726.46,PROGRAMME_CONFORMITÉ,Revue gouvernance,2024-08-01,annuel,Juridique_Conformité,EXP202400161,paid
162,Frais tenue de compte,762.97,FRAIS_BANQUE,Frais de compte,2024-11-19,mensuel,Frais_Bancaires,EXP202400162,paid
163,Microsoft 365,699.47,OUTILS_NUMÉRIQUES,Suite créative marketing,2024-10-17,mensuel,Abonnements,EXP202400163,paid
164,Slack Premium,751.12,PLATEFORME_SAAS,Plateforme collaborative équipes à distance,2025-07-28,mensuel,Abonnements,EXP202500164,paid
165,Adobe Creative Cloud,401.52,OUTILS_NUMÉRIQUES,Suite créative marketing,2025-07-26,mensuel,Abonnements,EXP202500165,paid
166,Audit de conformité,3611.0,PROGRAMME_CONFORMITÉ,Revue gouvernance,2024-09-18,annuel,Juridique_Conformité,EXP202400166,paid
167,Service bancaire,520.25,FRAIS_BANQUE,Services carte entreprise,2024-08-17,mensuel,Frais_Bancaires,EXP202400167,paid
168,Révision contrat,2798.31,PROGRAMME_CONFORMITÉ,Revue gouvernance,2025-05-13,annuel,Juridique_Conformité,EXP202500168,paid
169,Licence Salesforce,3261.11,LOGICIEL_PRO,Licence serveur IT,2025-04-28,trimestriel,Licences_Logicielles,EXP202500169,paid
170,Chaise ergonomique,2879.05,ACHAT_ÉQUIPEMENT,Infrastructure réseau,2024-08-14,divers,Équipement,EXP202400170,paid
171,Workday,238.57,OUTILS_RECRUTEMENT,Outil évaluation performance,2024-10-24,mensuel,Outils_RH,EXP202400171,paid
172,Logiciel ATS,868.07,LOGICIEL_RH,Système RH intégré,2025-03-03,mensuel,Outils_RH,EXP202500172,paid
173,Création de contenu,1842.51,FORFAIT_SEO,Création contenu réseaux sociaux,2025-02-25,trimestriel,Marketing,EXP202500173,paid
174,Frais de change,240.2,FRAIS_BANQUE,Services carte entreprise,2025-02-10,mensuel,Frais_Bancaires,EXP202500174,paid
175,Chaise ergonomique,2311.58,INVESTISSEMENT_INFRA,Infrastructure réseau,2024-11-18,annuel,Équipement,EXP202400175,paid
176,Accessoires de bureau,329.72,MATÉRIEL_BUREAU,Snacks et café,2025-05-24,divers,Fournitures_Bureau,EXP202500176,paid
177,Frais de transaction,334.21,FRAIS_BANQUE,Commission transfert,2024-10-25,mensuel,Frais_Bancaires,EXP202400177,paid
178,Conseil informatique,9674.96,AVIS_PRO,Conseil stratégique,2025-07-07,divers,Conseil,EXP202500178,paid
179,Outil Performance,780.37,OUTILS_RECRUTEMENT,Plateforme recrutement,2025-04-15,mensuel,Outils_RH,EXP202500179,paid
180,Téléphonie entreprise,303.33,TÉLÉCOM,Téléphonie équipe interne,2025-05-13,mensuel,Services_Publiques,EXP202500180,paid
181,Audit technique,3689.93,AVIS_PRO,Audit organisationnel,2025-05-11,divers,Conseil,EXP202500181,paid
182,Outils SEO,2063.2,CAMPAGNE_PUB,SEO visibilité web,2024-09-20,trimestriel,Marketing,EXP202400182,paid
183,Workday,1121.85,LOGICIEL_RH,Outil évaluation performance,2024-09-26,mensuel,Outils_RH,EXP202400183,paid
184,Achat ordinateur,5720.39,INVESTISSEMENT_INFRA,Mobilier ergonomique,2025-07-21,annuel,Équipement,EXP202500184,paid
185,Chauffage bureau,369.46,SERVICES_UTILITAIRES,Frais climatisation et chauffage,2025-04-01,mensuel,Services_Publiques,EXP202500185,paid
186,Produits de nettoyage,604.09,MATÉRIEL_BUREAU,Accessoires de bureau,2025-07-14,divers,Fournitures_Bureau,EXP202500186,paid
187,Audit de conformité,6109.57,PROGRAMME_CONFORMITÉ,Audit conformité RGPD,2025-07-17,annuel,Juridique_Conformité,EXP202500187,paid
188,Workday,613.11,LOGICIEL_RH,Plateforme recrutement,2025-03-23,mensuel,Outils_RH,EXP202500188,paid
189,Écran de travail,4266.9,INVESTISSEMENT_INFRA,Renouvellement matériel IT,2024-11-03,annuel,Équipement,EXP202400189,paid
190,Mise en conformité RGPD,2275.47,PROGRAMME_CONFORMITÉ,Audit conformité RGPD,2024-08-04,annuel,Juridique_Conformité,EXP202400190,paid
191,Audit technique,1716.68,AVIS_PRO,Accompagnement digital,2024-08-16,divers,Conseil,EXP202400191,paid
192,Outil Performance,723.52,OUTILS_RECRUTEMENT,Outil évaluation performance,2024-12-17,mensuel,Outils_RH,EXP202400192,paid
193,Conseil stratégique,1447.69,AVIS_PRO,Conseil stratégique,2024-10-10,divers,Conseil,EXP202400193,paid
194,Transfert international,446.87,FRAIS_BANQUE,Change devises,2025-01-11,mensuel,Frais_Bancaires,EXP202500194,paid
195,Hébergement hôtelier,1543.78,CONFÉRENCE_PRO,Formation/conférence,2024-11-28,divers,Déplacements,EXP202400195,paid
196,Mise à niveau système,2320.93,CONTRAT_ENTRETIEN,Maintenance préventive,2024-11-21,divers,Maintenance,EXP202400196,paid
197,Logiciel ATS,312.66,OUTILS_RECRUTEMENT,Outil évaluation performance,2024-11-30,mensuel,Outils_RH,EXP202400197,paid
198,Google Cloud Platform,1710.16,INFRA_SAAS,Développement agile,2025-05-13,mensuel,Services_Cloud,EXP202500198,paid
199,Fête d’entreprise,1373.79,ACTIVITÉ_EQUIPE,Activité d’équipe pour renforcer la cohésion,2024-09-19,divers,Divertissement,EXP202400199,paid
200,Support logiciel,2923.97,CONTRAT_ENTRETIEN,Maintenance préventive,2025-03-09,divers,Maintenance,EXP202500200,paid
201,Téléphonie entreprise,828.01,TÉLÉCOM,Facture électricité bureau Casablanca,2024-10-28,mensuel,Services_Publiques,EXP202400201,paid
202,Adobe Creative Cloud,130.69,ABONNEMENT_LOGICIEL,Plateforme collaborative équipes à distance,2025-04-20,mensuel,Abonnements,EXP202500202,paid
203,Achat ordinateur,2277.8,ACHAT_ÉQUIPEMENT,Renouvellement matériel IT,2025-02-01,divers,Équipement,EXP202500203,paid
204,Licence SAP,8885.22,LICENCE_ENTREPRISE,CRM pour suivi ventes,2024-12-14,annuel,Licences_Logicielles,EXP202400204,paid
205,Abonnement Internet,661.08,SERVICES_UTILITAIRES,Frais climatisation et chauffage,2025-01-24,mensuel,Services_Publiques,EXP202500205,paid
206,Facture électricité,720.05,TÉLÉCOM,Internet professionnel haut débit,2024-12-29,mensuel,Services_Publiques,EXP202400206,paid
